:START_ID,:TYPE,:END_ID
http://example.org/fda/3856186205927465774,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/3204354474524368601,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5506843099378336186,hasRecallType,Class II
http://example.org/fda/3602308182054441867,hasRecallType,Class II
http://example.org/fda/584125729254737492,hasRecallType,Class II
http://example.org/fda/3961392900059836966,hasRecallType,Class III
http://example.org/fda/2824307800266711098,hasRecallReason,Superpotent Drug: The vitamin supplement contains an extremely high level of vitamin D3 (Cholecalciferol).
http://example.org/fda/3308938622265396435,hasRecallReason,cGMP Deviations
http://example.org/fda/4701010981418368259,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5726868240992351708,hasRecallReason,Presence of Particulate Matter: A complaint was received for the presence of a single strand of hair in one vial.
http://example.org/fda/361511668132543512,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7341074522472824555,hasRecallType,Class I
http://example.org/fda/3044548868984091977,hasRecallReason,CGMP Deviations: Presence of NDMA impurity detected in product.
http://example.org/fda/5423949778936405437,hasRecallType,Class II
http://example.org/fda/7448981148540570954,hasRecallReason,Labeling: Incorrect or Missing Lot and/or Exp Date: Beyond Use Date (BUD) exceed the BUD/EXP of at least one ingredient used to make final product.
http://example.org/fda/7132575828604244815,hasRecallReason,Lack of assurance of sterility
http://example.org/fda/1584859512002090817,hasRecallType,Class II
http://example.org/fda/6615831894161208796,hasRecallReason,"Labeling:Label Mixup; guaiFENesin ER, Tablet, 600 mg may be potentially mislabeled as    MISOPROSTOL, Tablet, 200 mcg, NDC 59762500801, Pedigree: AD21965_13, EXP: 5/1/2014;  TACROLIMUS, Capsule, 1 mg, NDC 00781210301, Pedigree: AD56917_7, EXP: 5/21/2014;  LACTOBACILLUS GG, Capsule, NDC 49100036374, Pedigree: AD73627_17, EXP: 5/30/2014;  LACTOBACILLUS GG, Capsule, NDC 49100036374, Pedigree: W003216"
http://example.org/fda/7058022417693223705,hasRecallReason,Labeling mixup: cartons labeled as Daptomycin 350 mg/vial were found to contain vials of Daptomycin 500 mg per vial
http://example.org/fda/480411883193762179,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/113406432808017985,hasRecallType,Class II
http://example.org/fda/3119980038927059285,hasRecallReason,Labeling: Incorrect or Missing Lot and/or Exp Date: Beyond Use Date (BUD) exceed the BUD/EXP of at least one ingredient used to make final product.
http://example.org/fda/3684473515189917511,hasRecallReason,Failed Dissolution Specifications: failure of dissolution test observed at nine month time point.
http://example.org/fda/2471728450546587796,hasRecallReason,cGMP deviations: all products within expiry are being recalled because the firm is discontinuing its stability study program.
http://example.org/fda/8001244544286080181,hasRecallReason,Microbal Contamination of Non-Sterile Product; FDA analysis found  salmonella contamination
http://example.org/fda/6895855202748201565,hasRecallType,Class II
http://example.org/fda/5943648916631051106,hasRecallType,Class II
http://example.org/fda/5698948276666014329,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4059109629018375519,hasRecallReason,Lack of Assurance of Sterility: product sterility cannot be guaranteed.
http://example.org/fda/4342343230238281583,hasRecallReason,CGMP Deviations: Products were manufactured in a processing area in which water leakage was observed
http://example.org/fda/7943436457673312877,hasRecallType,Class II
http://example.org/fda/6780732783606292246,hasRecallType,Class II
http://example.org/fda/7187666116717432308,hasRecallType,Class III
http://example.org/fda/7981858178983219092,hasRecallType,Class II
http://example.org/fda/8592258452443976296,hasRecallType,Class II
http://example.org/fda/3009433468716297314,hasRecallReason,Failed Impurities/Degradation Specificattion
http://example.org/fda/8366006662348132839,hasRecallReason,Lack of Assurance of Sterility: Customer complaints for leaking bags.
http://example.org/fda/3867545482205271616,hasRecallReason,Failed Impurities/Degradation Specifications: Two lots failed specification for unknown impurity at the 24 month stability testing.
http://example.org/fda/7219561343306685358,hasRecallReason,Presence of Foreign Tablets/Capsules.
http://example.org/fda/4359882723004269651,hasRecallType,Class II
http://example.org/fda/526779259811209677,hasRecallType,Class II
http://example.org/fda/2188432617673755329,hasRecallReason,"Labeling: Label Mix-Up; Bottles of Mucinex Fast-Max liquid are correctly labeled on the front of the label, however the back of the bottle where the Drug Facts labeling is, is missing certain Active Ingredients such as acetaminophen, phenylephrine, dextromethorphan, diphenhydramine, and/or guaifenesin. As a result certain safety warnings associated with those ingredients may also be missing."
http://example.org/fda/3791935339253921750,hasRecallReason,Subpotent drug: out of specification results
http://example.org/fda/544218057041155072,hasRecallType,Class II
http://example.org/fda/1939670474922426702,hasRecallType,Class II
http://example.org/fda/2858168771539071938,hasRecallType,Class II
http://example.org/fda/7945090591874624798,hasRecallType,Class II
http://example.org/fda/3261929987364887233,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/4828440713060101927,hasRecallReason,Failed Capsule/Tablet Specifications: Actavis has received several complaint for clumping and breaking of capsules with some bottles showing popped out bottle bottom (round bottom) and creased labels from one distribution center.
http://example.org/fda/8579179636244859683,hasRecallReason,Failed dissolution specifications - low dissolution  results at S3 stage.
http://example.org/fda/5703919552904791628,hasRecallType,Class II
http://example.org/fda/416104188364119155,hasRecallReason,CGMP Deviations: Lack of stability data and controls to support the manufacturers assigned retest or expiration date in firm's container/closure system.
http://example.org/fda/4788675635256854447,hasRecallReason,Subpotent (Single Ingredient Drug): Low assay at the 6-month test interval.
http://example.org/fda/1329284162774571968,hasRecallReason,"Does Not Meet Monograph: NEW GPC INC. has recalled multiple Over-the-Counter Drug Products due to lack of drug listing, lack of OTC drug labeling requirements and labeled Not Approved for sale in U.S.A.."
http://example.org/fda/2523720119532731862,hasRecallType,Class II
http://example.org/fda/1928468155405670886,hasRecallType,Class II
http://example.org/fda/6548002932721794013,hasRecallType,Class II
http://example.org/fda/2417467768967105799,hasRecallReason,"Labeling:Label Mixup; MELATONIN, Tablet, 1 mg may be potentially mislabeled as    OMEGA-3 FATTY ACID, Capsule, 1000 mg, NDC 40985022921, Pedigree: W003711, EXP: 6/26/2014."
http://example.org/fda/4499440969828641411,hasRecallReason,Presence of Foreign Substance: The products are being recalled because they may contain foreign substances.
http://example.org/fda/8864217284548117099,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/8374155116622959289,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.
http://example.org/fda/1301868974062475192,hasRecallReason,"Marketed Without An Approved NDA/ANDA: Flawless Beauty, LLC is voluntarily recalling all lots of different products sold individually or as part of multi-unit kits in accordance with Consent Decree of Permanent Injunction ordered by the United States District Court due to misbranding and unapproved new drugs pursuant to the FD&C Act."
http://example.org/fda/2666576358243555232,hasRecallReason,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility
http://example.org/fda/1974181984681623483,hasRecallReason,Lack of sterility assurance
http://example.org/fda/2668989100540572825,hasRecallType,Class II
http://example.org/fda/9191035353714359939,hasRecallType,Class II
http://example.org/fda/1341468551903622727,hasRecallReason,Failed Content Uniformity Specifications
http://example.org/fda/7395120316719566126,hasRecallType,Class II
http://example.org/fda/1977871880864803465,hasRecallReason,Marketed Without An Unapproved NDA/ANDA: All lots were found to be unapproved drugs based on labeling claims.
