status,city,state,country,classification,product_type,event_id,recalling_firm,address_1,address_2,postal_code,voluntary_mandated,initial_firm_notification,distribution_pattern,recall_number,product_description,product_quantity,reason_for_recall,recall_initiation_date,center_classification_date,termination_date,report_date,code_info,openfda.application_number,openfda.brand_name,openfda.generic_name,openfda.manufacturer_name,openfda.product_ndc,openfda.product_type,openfda.route,openfda.substance_name,openfda.rxcui,openfda.spl_id,openfda.spl_set_id,openfda.package_ndc,openfda.is_original_packager,openfda.unii,more_code_info,openfda.upc,openfda.nui,openfda.pharm_class_moa,openfda.pharm_class_epc,openfda.pharm_class_cs,openfda.original_packager_product_ndc,openfda.pharm_class_pe,clean_description
Terminated,El Paso,TX,United States,Class I,Drugs,87592,"CareFusion 213, LLC",1550 Northwestern Dr,N/A,79912-8000,Voluntary: Firm initiated,Press Release,"Distributed Nationwide in the USA and to Singapore, Chile, Oman, Columbia, United Arab Emirates, South Africa, Kuwait, Democratic Republic of the Congo, Qatar, Bahrain, Hong Kong, Brazil.",D-0345-2021,"ChloraPrep One-Step 2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol (IPA) Non-Sterile Solution -Clear, 0.10 fl. oz. (3ml) each, 25 applicators per carton, applicator is sterile if package is intact. CareFusion El Paso, TX 79912, NDC 054365-400-01 Cat. No. 260400","11,115,774 cartons","Microbial Contamination of Non-Sterile Product.Product is being recalled because at labeled storage conditions of 30*C/75% Relative Humidity, growth of Aspergillus penicillioides, a type of fungus, resulted in a breach of the package integrity.",20210319,20210426,20220929,20210505,"Lot and Exp Date:  0008777, 12/31/2022;  0016325, 12/31/2022;  0021072, 1/31/2023;  0027041, 1/31/2023;  0030959, 1/31/2023;  0031090, 1/31/2023;  0044735, 1/31/2023;  0048062, 2/28/2023;  0052110, 2/28/2023;  0056365, 2/28/2023;  0086148, 2/28/2023;  0104864, 3/31/2023;  0192894, 6/30/2023;  8081571, 3/31/2021;  8086851, 3/31/2021;  8087784, 3/31/2021;  8095620, 3/31/2021;  8106737, 4/30/2021;  8107819, 4/30/2021;  8124917, 4/30/2021;  8130509, 4/30/2021;  8131816, 4/30/2021;  8135646, 5/31/2021;  8141808, 5/31/2021;  8149992, 5/31/2021;  8155991, 5/31/2021;  8162912, 5/31/2021;  8163900, 5/31/2021;  8165721, 6/30/2021;  8176743, 6/30/2021;  8187644, 6/30/2021;  8194993, 6/30/2021;  8199884, 7/31/2021;  8201565, 7/31/2021;  8205560, 7/31/2021;  8206895, 7/31/2021;  8207995, 7/31/2021;  8221939, 7/31/2021;  8228634, 8/31/2021;  8235981, 8/31/2021;  8247508, 8/31/2021;  8264554, 9/30/2021;  8289654, 9/30/2021;  8299615, 10/31/2021;  8304783, 10/31/2021;  8311788, 10/31/2021;  8316776, 10/31/2021;  8332585, 11/30/2021;  8333924, 11/30/2021;  8337646, 11/30/2021;  8337647, 11/30/2021;  8338794, 11/30/2021;  8340914, 11/30/2021;  8352585, 12/31/2021;  8354835, 12/31/2021;  9007921, 12/31/2021;  9015917, 12/31/2021;  9015920, 12/31/2021;  9030934, 1/31/2022;  9043625, 1/31/2022;  9045819, 1/31/2022;  9046572, 2/28/2022;  9052554, 2/28/2022;  9059817, 2/28/2022;  9060734, 2/28/2022;  9071761, 2/28/2022;  9080812, 3/31/2022;  9087980, 3/31/2022;  9087982, 3/31/2022;  9088850, 3/31/2022;  9092575, 3/31/2022;  9100768, 3/31/2022;  9101529, 3/31/2022;  9105675, 3/31/2022;  9113528, 4/30/2022;  9123753, 4/30/2022;  9130718, 4/30/2022;  9133928, 4/30/2022;  9135816, 5/31/2022;  9149671, 5/31/2022;  9150905, 5/31/2022;  9154935, 5/31/2022;  9156866, 5/31/2022;  9165856, 5/31/2022;  9189224, 6/30/2022;  9194257, 6/30/2022;  9196196, 6/30/2022;  9198900, 6/30/2022;  9199815, 6/30/2022;  9200420, 6/30/2022;  9205441, 7/31/2022;  9206555, 7/31/2022;  9233323, 8/31/2022;  9233645, 8/31/2022;  9236531, 8/31/2022;  9238871, 8/31/2022;  9241929, 8/31/2022;  9242192, 8/31/2022;  9246940, 8/31/2022;  9246944, 8/31/2022;  9249460, 8/31/2022;  9251683, 8/31/2022;  9253785, 8/31/2022;  9254193, 8/31/2022;  9255899, 8/31/2022;  9257889, 8/31/2022;  9261886, 9/30/2022;  9266348, 9/30/2022;  9270894, 9/30/2022;  9278673, 9/30/2022;  9280666, 9/30/2022;  9284872, 9/30/2022;  9289666, 9/30/2022;  9291336, 10/31/2022;  9293445, 10/31/2022;  9295140, 10/31/2022;  9297772, 10/31/2022;  9304891, 10/31/2022;  9305777, 10/31/2022;  9311057, 10/31/2022;  9316346, 11/30/2022;  9325127, 11/30/2022;  9326162, 11/30/2022;  9331792, 11/30/2022;  9344775, 11/30/2022;  9345956, 11/30/2022;  9345958, 11/30/2022;  9350617, 12/31/2022;  9352330, 12/31/2022;",['NDA020832'],['CHLORAPREP ONE-STEP'],['CHLORHEXIDINE GLUCONATE AND ISOPROPYL ALCOHOL'],['CareFusion 213 LLC'],['54365-400'],['HUMAN OTC DRUG'],['TOPICAL'],"['CHLORHEXIDINE GLUCONATE', 'ISOPROPYL ALCOHOL']",,['292b71ee-9d0a-842b-e063-6394a90a33de'],['1eaa15c7-05ad-4e20-a0b8-f918376ea40a'],"['54365-400-01', '54365-400-11']",[True],"['MOR84MUD8E', 'ND2M416302']",,,,,,,,,"chloraprep one-step 2% w/v chlorhexidine gluconate (chg) and 70% v/v isopropyl alcohol (ipa) non-sterile solution -clear, 0.10 fl. oz. (3ml) each, 25 applicators per carton, applicator is sterile if package is intact. carefusion el paso, tx 79912, ndc 054365-400-01 cat. no. 260400"
Terminated,Levittown,PA,United States,Class I,Drugs,86878,Torrent Pharma Inc,2091 Hartel Ave,N/A,19057-4506,Voluntary: Firm initiated,Letter,Nationwide USA and Puerto Rico,D-0166-2021,"Anagrelide Capsules, USP 1 mg, 100 capsules, Rx only, Manufactured in India for: Torrent Pharma Inc., Basking Ridge, NJ 07920 NDC 13668-462-01",2496 Bottles,Failed Dissolution Specifications,20201125,20201216,20221228,20201209,"Batch BFD1G001, exp 12/2021",['ANDA209151'],['ANAGRELIDE'],['ANAGRELIDE'],['Torrent Pharmaceuticals Limited'],"['13668-453', '13668-462']",['HUMAN PRESCRIPTION DRUG'],['ORAL'],['ANAGRELIDE HYDROCHLORIDE ANHYDROUS'],"['597850', '597852']",['a049d02a-22e1-4ea2-8c05-50b50cef4362'],['875cc32a-219c-4b6b-802a-98a47cbc9a78'],"['13668-453-30', '13668-453-01', '13668-462-30', '13668-462-01']",[True],['VNS4435G39'],,"['0313668453300', '0313668462302']",,,,,,,"anagrelide capsules, usp 1 mg, 100 capsules, rx only, manufactured in india for: torrent pharma inc., basking ridge, nj 07920 ndc 13668-462-01"
Terminated,Las Vegas,NV,United States,Class II,Drugs,79619,Partell Specialty Pharmacy,5835 S Eastern Ave Ste 101,,89119-3031,Voluntary: Firm initiated,Letter,NV only,D-0642-2018,"Methionine 25mg/Inositol 50mg/Choline 50mg/ B12 1mg, packaged in a) 5 mL amber vial and b) 50mL amber vial, Rx only, Partell Specialty Pharmacy, 5835 S. Eastern Ave. #101, Las Vegas, NV 89119 (702) 791-3800",,Lack of Assurance Sterility: Firm is recalling various drug products due to a non-approved method of sterilization.,20180322,20180417,20190115,20180425,"a) Lot #: 20180123@9, 20171222@11, BUD 4/14/2018, 20180214@7, BUD 08/14/2018.     b) Lot #: 20180221@3,BUD 08/21/2018, 20180214@6; BUD 08/14/2018.",,,,,,,,,,,,,,,,,,,,,,,"methionine 25mg/inositol 50mg/choline 50mg/ b12 1mg, packaged in a) 5 ml amber vial and b) 50ml amber vial, rx only, partell specialty pharmacy, 5835 s. eastern ave. #101, las vegas, nv 89119 (702) 791-3800"
Ongoing,Atlanta,GA,United States,Class I,Drugs,94949,Supercore Products Group Inc.,230 Peachtree St Nw,Ste 2200,30303-1534,Voluntary: Firm initiated,Press Release,"Nationwide US (2014), Israel (2), Canada (12), Republic of Kosovo (1), Pakistan (1), Australia (3), Morocco (1), United Kingdom (1)",D-0004-2025,"Gold Hard Steel Plus Liquid, 2 FL OZ bottles, UPC 787188873199",615,Marketed without an approved NDA/ANDA: FDA analysis found products to be tainted with undeclared acetaminophen and sildenafil.,20240712,20241002,,20241009,All lots,,,,,,,,,,,,,,,,,,,,,,,"gold hard steel plus liquid, 2 fl oz bottles, upc 787188873199"
Terminated,Daytona Beach,FL,United States,Class II,Drugs,80750,Product Quest Manufacturing LLC,330 Carswell Ave,N/A,32117-4416,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0048-2019,"Premier Value, Saline Nasal Spray, Sodium Chloride 0.65%, packaged as a) 3 FL OZ (88 mL) bottle NDC 68016-388-00 UPC 8 40986 01483 3; b) 1.5 FL OZ (44 mL) bottle NDC 68016-466-00 UPC 8 40986 01482 6, Distributed By Chain Drug Consortium, 3301 NW Boca Raton Blvd, Suite 101, Boca Raton, FL 33431.","102,348 bottles",CGMP Deviations: products manufactured under conditions that could impact its product quality.,20180803,20181016,20210330,20181024,All lots remaining within expiry.,,,,,,,,,,,,,,,,,,,,,,,"premier value, saline nasal spray, sodium chloride 0.65%, packaged as a) 3 fl oz (88 ml) bottle ndc 68016-388-00 upc 8 40986 01483 3; b) 1.5 fl oz (44 ml) bottle ndc 68016-466-00 upc 8 40986 01482 6, distributed by chain drug consortium, 3301 nw boca raton blvd, suite 101, boca raton, fl 33431."
Terminated,Windsor,CT,United States,Class II,Drugs,93456,"SCA Pharmaceuticals, LLC",755 Rainbow Rd Ste B,N/A,06095-1024,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0411-2024,"labetalol HCl 20 mg/4mL Injection, (Concentration=5 mg/mL), 4 mL fill Syringe, Rx Only, SCA Pharma, 755 Rainbow Rd., Windsor, CT 06095, NDC 70004-0700-28, Bar Code 70004070028","2,458, syringes",Lack of Assurance of Sterility,20231109,20240322,20240827,20240403,Lot #: 1223047334 Exp 12/23/23; 1223048170 Exp 02/01/24,,,,,,,,,,,,,,,,,,,,,,,"labetalol hcl 20 mg/4ml injection, (concentration=5 mg/ml), 4 ml fill syringe, rx only, sca pharma, 755 rainbow rd., windsor, ct 06095, ndc 70004-0700-28, bar code 70004070028"
Terminated,Gilsum,NH,United States,Class II,Drugs,66342,W.S. Badger Company Inc.,625 Route 10,N/A,03448,Voluntary: Firm initiated,Letter,"Nationwide and Canada, Greece, Singapore, Thailand, Norway, American Samoa.",D-325-2014,"Badger Kids Broad Spectrum SPF30 Zinc Oxide Sunscreen Lotion Tangerine & Vanilla, 4 fl. oz.. Tube, UPC Code: 634084490145 (US), UPC code: 634084490169 (Canada)",5941 Tubes,Microbial Contamination of Non-Sterile Products; Selected lots of Badger Baby and Kids Sunscreen Lotion were recalled due to microbial contamination.,20130924,20131205,20140403,20131211,"Lot #: 3164A, Exp 06/15",,,,,,,,,,,,,,,,,,,,,,,"badger kids broad spectrum spf30 zinc oxide sunscreen lotion tangerine & vanilla, 4 fl. oz.. tube, upc code: 634084490145 (us), upc code: 634084490169 (canada)"
Terminated,Toronto,,Canada,Class II,Drugs,70452,Attix Pharmaceuticals,184 Front St E,unit 801,N/A,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide to compounding pharmacies and research organizations.,D-771-2015,"Magnesium Stearate pharmaceutical ingredient packaged in varying grams or kg in bags or drums, Attix Pharmaceuticals, 184 Front Street East, Unit 801, Toronto, Ontario M5A 4N3, Canada",3000 grams,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.,20141114,20150420,20151007,20150429,All lots repackaged and distributed between 01/05/12 to 02/12/15,,,,,,,,,,,,,,,,,,,,,,,"magnesium stearate pharmaceutical ingredient packaged in varying grams or kg in bags or drums, attix pharmaceuticals, 184 front street east, unit 801, toronto, ontario m5a 4n3, canada"
Terminated,Woodbridge,NJ,United States,Class I,Drugs,64190,"D& S Herbals, LLC",1413 Dutchess Ln,,07095-3855,Voluntary: Firm initiated,Press Release,Nationwide,D-323-2013,"Super Power capsules, Proprietary Blend 570 mg, packaged in 2-count capsules per blister pack, Distributed by: Freedom Trading, NJ 08863, UPC 7 18122 90678 9.","40,480 blister packs","Marketed Without An Approved NDA/ANDA: This dietary supplement has been found to contain sildenafil, an FDA approved drug for the treatment of male erectile dysfunction making this an unapproved new drug.",20121222,20130516,20130812,20130522,"Lot L08108, Exp 06/15",,,,,,,,,,,,,,,,,,,,,,,"super power capsules, proprietary blend 570 mg, packaged in 2-count capsules per blister pack, distributed by: freedom trading, nj 08863, upc 7 18122 90678 9."
Terminated,Newbern,TN,United States,Class II,Drugs,65479,"Main Street Family Pharmacy, LLC",126 East Main Street,N/A,38059,Voluntary: Firm initiated,Telephone,"nationwide, specifically:  AK, AL, AZ, CA, CO, CT, DC, FL, GA, HI, IL, IN, KS, KY, LA, MA, MD, MN, MO, MS, NC,   NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and WV",D-214-2014,"Methylprednisolone 40mg 10ml, Main Street Compounding Pharmacy, 126 East Main Street, Newbern, TN 38059, 888-658-6200",166 units,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.,20130528,20131203,20140422,20131211,all codes distributed prior to and including 05/23/2013,,,,,,,,,,,,,,,,,,,,,,,"methylprednisolone 40mg 10ml, main street compounding pharmacy, 126 east main street, newbern, tn 38059, 888-658-6200"
Terminated,Whitehouse Station,NJ,United States,Class III,Drugs,67344,Merck & Co Inc,1 Merck Dr,P.O. Box 100,08889-3400,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide and Puerto Rico,D-1311-2014,"Liptruzet (ezetimibe and atorvastin) tablets,10 mg/40 mg, a) 30 count blister    (NDC 66582-322-30), b) 90 count blister  (NDC 66582-322-54), Rx only, Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc, Whitehouse Station, NJ 08889","36,493 cartons","This recall of LIPTRUZET is being initiated due to  packaging defects. Some of the outer laminate foil pouches allowed in air and moisture, which could potentially decrease the effectiveness or change the characteristics of the product.",20140113,20140506,20150902,20140514,"a) Liptruzet 10/40mg 30 count, 346304, 346342, 350256, 353107, 353108,  353109, Exp. 06/14; 353110, Exp.12/14   b) Liptruzet 10/40mg 90 count 346382, Exp. 06/14; 353186, Exp.12/14.",,,,,,,,,,,,,,,,,,,,,,,"liptruzet (ezetimibe and atorvastin) tablets,10 mg/40 mg, a) 30 count blister    (ndc 66582-322-30), b) 90 count blister  (ndc 66582-322-54), rx only, merck sharp & dohme corp., a subsidiary of merck & co., inc, whitehouse station, nj 08889"
Terminated,Phoenix,AZ,United States,Class II,Drugs,92898,"Central Admixture Pharmacy Services, Inc.",2200 S 43rd Ave,N/A,85043-3909,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-1129-2023,"EPINEPHrine, 2 mg added to dextrose 5% 250mL, Concentration = 8 mcg/mL, IV Bag, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Phoenix, AZ 85043, NDC: 72196-6030-1.",340 bags,Lack of Assurance of Sterility:Lack of validation data for sanitization cycles,20230817,20230828,20250327,20230906,"Lot# 36-260049, Exp 10/3/2023.              ;",,,,,,,,,,,,,,,,,,,,,,,"epinephrine, 2 mg added to dextrose 5% 250ml, concentration = 8 mcg/ml, iv bag, rx only, central admixture pharmacy services, inc., 2200 south 43rd avenue, phoenix, az 85043, ndc: 72196-6030-1."
Ongoing,Indianapolis,IN,United States,Class II,Drugs,86799,"Advanced Nutriceuticals, LLC",836 E 86th St,N/A,46240-1806,Voluntary: Firm initiated,Letter,"CA, CO, FL, IN, KY, OH, TX",D-0135-2021,"GHRP, 2000 MCG/ML, 5 ML vial, The Guyer Institute of Molecular Medicine, Indianapolis, IN",1 vial,Lack of Assurance of Sterility: due to concerns with production processes which cannot assure sterility of products intended to be sterile.,20201130,20201211,,20201223,"Lot #1112202008, Exp 12/11/2020",,,,,,,,,,,,,,,,,,,,,,,"ghrp, 2000 mcg/ml, 5 ml vial, the guyer institute of molecular medicine, indianapolis, in"
Terminated,Houston,TX,United States,Class II,Drugs,81002,"Pharm D Solutions, LLC",1304 S Loop W,N/A,77054-4010,Voluntary: Firm initiated,Press Release,Nationwide,D-0186-2019,"Slenderella Compound Injectable, Pharm D Solutions, Houston, Texas --- NDC 69699-1617-30",5000 milliliters,Lack of Assurance of Sterility,20180910,20181101,20210205,20181107,Lot: 04202018:59 Discard by: 10/17/2018; 08282018:46 Discard by: 2/1/2019,,,,,,,,,,,,,,,,,,,,,,,"slenderella compound injectable, pharm d solutions, houston, texas --- ndc 69699-1617-30"
Terminated,West Columbia,SC,United States,Class II,Drugs,90211,Nephron Sterile Compounding Center LLC,4500 12th Street Ext,N/A,29172-3025,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0951-2022,"Calcium Gluconate Injection, USP 10%, 0.465 mEq Ca++/mL, 1 g/10 mL (100 mg/mL), 10 mL Pre-Filled Syringe, 5 x 10 Pre-filled Syringes, 6 x 5 Syringe Carton, Rx Only, Nephron 503B outsourcing facility, 4500 12th St. Extension, West Columbia, SC 29172, NDC: 69374-950-10",30180 syringes,Lack of Assurance of Sterility,20220518,20220527,20240823,20220608,"Lots: CG1003A, Exp. 12/3/2022; CG2001A, Exp. 2/10/2023",,,,,,,,,,,,,,,,,,,,,,,"calcium gluconate injection, usp 10%, 0.465 meq ca++/ml, 1 g/10 ml (100 mg/ml), 10 ml pre-filled syringe, 5 x 10 pre-filled syringes, 6 x 5 syringe carton, rx only, nephron 503b outsourcing facility, 4500 12th st. extension, west columbia, sc 29172, ndc: 69374-950-10"
Terminated,Knoxville,TN,United States,Class II,Drugs,71371,The Compounding Pharmacy of America,6216 Highland Place Way Ste 101-A,,37919-4068,Voluntary: Firm initiated,Telephone,Nationwide,D-1718-2015,"Quad-Mix 4 Injectable, Multi-Dose Vial, Sterile, Keep Frozen, The Compounding Pharmacy of America, Knoxville, TN",45 ml,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility,20150602,20150915,20160210,20150923,"All lots distributed between November 2014 and May 2015;  02112015@27, 8/10/2015; 02032015@93, 8/2/2015",,,,,,,,,,,,,,,,,,,,,,,"quad-mix 4 injectable, multi-dose vial, sterile, keep frozen, the compounding pharmacy of america, knoxville, tn"
Terminated,Colonia,NJ,United States,Class II,Drugs,83427,Colonia Care Pharmacy,515 Inman Ave Ste A,N/A,07067-1114,Voluntary: Firm initiated,Letter,Patient Specific Prescriptions in NJ,D-0018-2020,"C-METHYLCOBALAMIN 25MG/ML INJECTION PFS, packaged in 0.3 mL, 0.5 mL, 1 mL, and 3 mL syringes, Rx only, Colonia Care Pharmacy, 515 Inman Ave., Suite A, Colonia, N.J. 07067",191 syringes,Lack of Assurance of Sterility: product sterility cannot be guaranteed.,20190724,20191001,20230405,20191009,"Lot #: 020719A, BUD 08/06/19; 051619E, BUD 11/12/19",,,,,,,,,,,,,,,,,,,,,,,"c-methylcobalamin 25mg/ml injection pfs, packaged in 0.3 ml, 0.5 ml, 1 ml, and 3 ml syringes, rx only, colonia care pharmacy, 515 inman ave., suite a, colonia, n.j. 07067"
Terminated,Brooksville,FL,United States,Class II,Drugs,64188,"TG United, Inc.",16275 Aviation Loop Dr,N/A,34604-6805,Voluntary: Firm initiated,Letter,"FL, MS, SC, LA  and TX",D-535-2013,"Mesehist DM,  Antihistamine, Antitussive, Decongestant, 16 fl oz. bottle, OTC, Manufactured for: Trigen Laboratories, Sayreville, NJ,08872    NDC 13811-0085-16","12,120 - 16 ounce bottles",CGMP Deviations: Products are underdosed or have an incorrect dosage regime.,20130130,20130604,20160930,20130612,Lot# 11CQ010 Exp 02/13; Lot# 11EQ003 Exp. 04/13; Lot# 11FQ002  Exp. 05/13; Lot# 11FQ003  Exp. 05/13; Lot# 12HQ009  Exp. 07/14.,,,,,,,,,,,,,,,,,,,,,,,"mesehist dm,  antihistamine, antitussive, decongestant, 16 fl oz. bottle, otc, manufactured for: trigen laboratories, sayreville, nj,08872    ndc 13811-0085-16"
Terminated,Fort Worth,TX,United States,Class II,Drugs,73275,"Alcon Research, Ltd.",6201 South Fwy,,76134-2099,Voluntary: Firm initiated,Letter,Nationwide,D-0666-2016,"TEARS Naturale FREE (dextran 70 and hypromellose 2910) lubricant eye drops, 1% and 0.3%, Preservative Free, 0.9 mL (0.03 FL OZ) Single-Use Vials, packaged in 60-count Single-Use Vials per carton, Manufactured for: Alcon Laboratories, Inc., Fort Work, TX  76134, Barcode 90016741106, UPC 3 00650 41636 8.","12,648 cartons",Lack of Assurance of Sterility: Some single-use vials may be filled with water rather than the product solution and the firm cannot guarantee the sterility of the water-filled vials.,20160209,20160216,20170413,20160224,"Lot #: KRJ006, Exp 09/17",,,,,,,,,,,,,,,,,,,,,,,"tears naturale free (dextran 70 and hypromellose 2910) lubricant eye drops, 1% and 0.3%, preservative free, 0.9 ml (0.03 fl oz) single-use vials, packaged in 60-count single-use vials per carton, manufactured for: alcon laboratories, inc., fort work, tx  76134, barcode 90016741106, upc 3 00650 41636 8."
Terminated,Brampton,,Canada,Class III,Drugs,84678,Sigan Industries Inc.,296 Orenda Rd,,N/A,Voluntary: Firm initiated,Letter,IL,D-0782-2020,"Eczema Skin Relief Lotion, 2% Colloidal Oatmeal Skin Protectant Lotion, NET WT 14 OZ (396 g), NDC 65365-266-01, Distributed by: CVS Pharmacy, Inc., One CVS Drive, Woonsocket, RI 02895.","11,004 bottles",Microbial contamination of non-sterile product.,20200107,20200116,20220812,20200122,"Lot#: 2508-08-337, 2538-08-337, Exp 8/2020",,,,,,,,,,,,,,,,,,,,,,,"eczema skin relief lotion, 2% colloidal oatmeal skin protectant lotion, net wt 14 oz (396 g), ndc 65365-266-01, distributed by: cvs pharmacy, inc., one cvs drive, woonsocket, ri 02895."
Terminated,Asheville,NC,United States,Class I,Drugs,80601,King Bio Inc.,3 Westside Dr,N/A,28806-2846,Voluntary: Firm initiated,Press Release,"U.S.A. Nationwide, Canada, and Australia.",D-0758-2019,"Dr. King's SafeCare Rx Chagrined, 2 fl. oz. (59 mL), King Bio, Inc., 3 Westside Drive, Asheville, NC 28806 USA, UPC 357955204022, NDC 57955-2041-2",14 bottles,Microbial contamination,20180720,20190308,20220119,20190320,Lots: 060616D Exp. 06/19; 022117H Exp. 02/20,,,,,,,,,,,,,,,,,,,,,,,"dr. king's safecare rx chagrined, 2 fl. oz. (59 ml), king bio, inc., 3 westside drive, asheville, nc 28806 usa, upc 357955204022, ndc 57955-2041-2"
Terminated,Levittown,PA,United States,Class II,Drugs,82889,Torrent Pharma Inc,2091 Hartel Ave,N/A,19057-4506,Voluntary: Firm initiated,Letter,"Product was distributed to 9 distributors, direct accounts and relabelers who may have further distributed the product throughout the United States.",D-1367-2019,"Kid Kare Childrens Cough/Cold Liquid, Antihistamine, Cough Suppressant, Nasal Decongestant, Cherry Flavored, Alcohol Free, (Chlorpheniramine Maleate, USP  2 mg, Dextromethorphan HBr, USP 10 mg, Pseudoephedrine HCl, USP 30 mg in each 2 tsp (10mL)), 4 Fl. oz. bottle, NDC: 0536-2310-97, Distributed by Rugby Laboratories, Livonia MI 48152.","66,060 bottles",cGMP Deviations: Potential product contamination with Burkholderia cepacia (B.cepacia) and Ralstonia pickettii (R. pickettii).,20190521,20190613,20201006,20190619,"Lot #s: 17E009, Exp. 05/2019; 17L004; 17L004A, 17L020, Exp. 11/2019; 17M029, Exp. 12/2019; 18C010; 18C025, Exp. 03/2020; 18J020, Exp. 09/2020.",,,,,,,,,,,,,,,,,,,,,,,"kid kare childrens cough/cold liquid, antihistamine, cough suppressant, nasal decongestant, cherry flavored, alcohol free, (chlorpheniramine maleate, usp  2 mg, dextromethorphan hbr, usp 10 mg, pseudoephedrine hcl, usp 30 mg in each 2 tsp (10ml)), 4 fl. oz. bottle, ndc: 0536-2310-97, distributed by rugby laboratories, livonia mi 48152."
Terminated,Lincoln,NE,United States,Class III,Drugs,64533,Novartis Consumer Health,10401 Hwy 6,N/A,68517-9626,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide and Panama,D-211-2013,"4 way Saline Moisturizing Mist with Eucalyptol & Menthol, 1-fl. oz. bottles, OTC. Distributed by Novartis Consumer Health, Inc., Parsippany, NJ 07054.","227,124 bottles",Labeling: Incorrect or Missing Lot and/or Exp Date. The lot number and/or expiration date may be illegible.,20130307,20130321,20141126,20130327,"Lot #: 10107922, 10108365, 10108366, 10108367, 10109874, 10110021, 10110022, 10110023, 10110024, and 10120729, Exp 3/14 to 9/14.",,,,,,,,,,,,,,,,,,,,,,,"4 way saline moisturizing mist with eucalyptol & menthol, 1-fl. oz. bottles, otc. distributed by novartis consumer health, inc., parsippany, nj 07054."
Terminated,Naperville,IL,United States,Class II,Drugs,69152,"Martin Avenue Pharmacy, Inc.",1247 Rickert Dr,N/A,60540-1008,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide,D-0081-2015,"Fentanyl injectable 6000 mcg/mL packaged in 30 mLor 60 mL syringes, Martin Avenue Pharmacy, 1247 Rickert Dr, Naperville, IL.",40 mL,"Lack of Assurance of Sterility: Martin Avenue Pharmacy, Inc. is conducting a voluntary recall of all compounded sterile preparations within expiry. The recall is being initiated in connection with a recent FDA inspection due to observations associated with certain quality control procedures that present a risk to sterility assurance.",20140827,20141029,20180531,20141105,"Lot Number: 08142014@45, Exp 11/12/2014",,,,,,,,,,,,,,,,,,,,,,,"fentanyl injectable 6000 mcg/ml packaged in 30 mlor 60 ml syringes, martin avenue pharmacy, 1247 rickert dr, naperville, il."
